"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","I.C.U_1. Import Case Updates - all fields -- user and user group in Case Officer(s) field","","Sat May 24 21:14:36 UTC 2025","broken","Sat May 24 21:14:36 UTC 2025","","Import Case Updates","",""
"","87088","3.2. --- with required Custom Form but not filled out, all optional fields on Form","Add Person","Sat May 24 21:44:36 UTC 2025","failed","Sat May 24 21:46:03 UTC 2025","","3. Add Person with Custom Form","",""
"","28414","4.1 verify Org Default Case Number Prefix, clear a default value and save the other one","Add Case","Sat May 24 21:18:09 UTC 2025","passed","Sat May 24 21:18:38 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","0","1.6. Create and run DR for single parent location - multiple Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","142","1.2 Validation messages","","Sat May 24 21:15:40 UTC 2025","failed","Sat May 24 21:15:40 UTC 2025","","Login page","",""
"","631","2 Import Media - Precheck Only","","Sat May 24 21:15:40 UTC 2025","failed","Sat May 24 21:15:41 UTC 2025","","Import Media","",""
"","0","2 Import Person with all updated fields - Precheck Only","","Sat May 24 21:16:12 UTC 2025","skipped","Sat May 24 21:16:12 UTC 2025","","Import People Updates","",""
"","684","I.T_1.1 Import Legacy Tasks for Case","","Sat May 24 21:15:20 UTC 2025","failed","Sat May 24 21:15:21 UTC 2025","","Import Tasks","",""
"","2","1.1 Org Admin-- All fields enabled -- redirect to View Added Case","Add Case","Sat May 24 21:15:34 UTC 2025","broken","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","673","2 Import Notes for Item","","Sat May 24 21:15:49 UTC 2025","failed","Sat May 24 21:15:50 UTC 2025","","Import Notes","",""
"","0","2. Import update for item status (Check Out transaction)","","Sat May 24 21:14:54 UTC 2025","skipped","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","67420","3.5 --- Splitting item with Currency Form attached","Add Item","Sat May 24 21:35:36 UTC 2025","passed","Sat May 24 21:36:44 UTC 2025","","3 Add Item with Custom Form","",""
"","3432","U.A_1. Send verification email","","Sat May 24 21:15:28 UTC 2025","failed","Sat May 24 21:15:32 UTC 2025","","User Actions","",""
"","35360","1.1.2. add user with required fields only","Add User","Sat May 24 21:48:55 UTC 2025","passed","Sat May 24 21:49:30 UTC 2025","","1.1 Org Admin","",""
"","72217","1. Edit and verify all values on Item View page -- replace the current values in multiselect fields - Tags & Item Belongs To","","Sat May 24 21:23:28 UTC 2025","passed","Sat May 24 21:24:40 UTC 2025","","Edit Item","",""
"","43534","8.1 verify that required custom form is attached to the case with blank fields","Add Case","Sat May 24 21:22:36 UTC 2025","passed","Sat May 24 21:23:19 UTC 2025","","8. --- with required Custom Form but not filled out, all optional fields on Form","",""
"","183","2. Verify Transfer transaction and enabled/disabled actions for Checked Out item","","Sat May 24 21:34:46 UTC 2025","failed","Sat May 24 21:34:47 UTC 2025","","Item Transactions & Actions","",""
"","22672","A.M_2. Add Media to Item","","Sat May 24 21:38:56 UTC 2025","passed","Sat May 24 21:39:19 UTC 2025","","Add Media","",""
"","1","3. Import update for item status (Move transaction)","","Sat May 24 21:14:54 UTC 2025","skipped","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","46133","3.3 --- with required Currency Form attached - System Template","Add Item","Sat May 24 21:33:45 UTC 2025","passed","Sat May 24 21:34:31 UTC 2025","","3 Add Item with Custom Form","",""
"","86037","3.1 Verify ""Re-Distribute"" for ""Past Due"" cases","Auto-Disposition","Sat May 24 21:15:35 UTC 2025","failed","Sat May 24 21:17:01 UTC 2025","","3. Verify ""Re-Distribute Case Review Dates"" functionality","",""
"","43570","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Sat May 24 21:19:41 UTC 2025","passed","Sat May 24 21:20:25 UTC 2025","","Edit Case","",""
"","715","1.1 all fields turned on and edited, ""overwrite existing values"" turned OFF","Mass Update Cases","Sat May 24 21:14:52 UTC 2025","failed","Sat May 24 21:14:53 UTC 2025","","1. all fields enabled in Org Settings","",""
"","5021","1.4. Add item from Item Search -- redirect to Case View /Items tab","Add Item","Sat May 24 21:27:32 UTC 2025","failed","Sat May 24 21:27:37 UTC 2025","","1. Org Admin","",""
"","1","1.4. Create and run DR for multiple parent and child locations - starting with Child loc -  No Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","317733","Add Dispo Task with 11 1DA items and assign to Org Admin, --set different actions for item using all variations--using Actions menu and grid, --check statuses and notes upon submission","","Sat May 24 21:51:15 UTC 2025","failed","Sat May 24 21:56:33 UTC 2025","","Dispo Auth","",""
"","81027","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Sat May 24 21:24:42 UTC 2025","passed","Sat May 24 21:26:03 UTC 2025","","Edit Item","",""
"","638","1.1 Email & Task - when Case created - all records - 1 user as email recipient","Workflows","Sat May 24 21:16:08 UTC 2025","failed","Sat May 24 21:16:09 UTC 2025","","1. Case Workflows - all case fields enabled in Org Settings","",""
"","55685","2. Edit and verify all values on Case View page -- keep the previous values and add new ones in multiselect fields (Case Officers, Tags)","","Sat May 24 21:18:44 UTC 2025","passed","Sat May 24 21:19:39 UTC 2025","","Edit Case","",""
"","588","2. Import and verify Person with minimum fields","","Sat May 24 21:16:02 UTC 2025","failed","Sat May 24 21:16:03 UTC 2025","","Import People","",""
"","0","I.C_3 Case with custom fields","","Sat May 24 21:14:45 UTC 2025","skipped","Sat May 24 21:14:45 UTC 2025","","Import Cases","",""
"","42272","1.7. Add Item from Person View/ ""Items Belonging to"" tab -- redirect to Add Duplicate Item page and complete the action","Add Item","Sat May 24 21:28:48 UTC 2025","passed","Sat May 24 21:29:30 UTC 2025","","1. Org Admin","",""
"","103733","1 Edit newly added user, change all values, verify on the grid, and check all/active/inactive filters","","Sat May 24 21:30:38 UTC 2025","failed","Sat May 24 21:32:22 UTC 2025","","Edit User","",""
"","70666","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Sat May 24 21:23:26 UTC 2025","passed","Sat May 24 21:24:37 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","3","A.U_3. Add External User","Add User","Sat May 24 21:50:10 UTC 2025","skipped","Sat May 24 21:50:10 UTC 2025","","1.1 Org Admin","",""
"","11138","1.2.1. Office Admin can create a new user account","Add User","Sat May 24 21:50:10 UTC 2025","failed","Sat May 24 21:50:21 UTC 2025","","1.2 Power User -- all permissions in Office","",""
"","0","1.2. DR for single child location - No Discrepancies Found","Inventory Reports","Sat May 24 21:14:43 UTC 2025","skipped","Sat May 24 21:14:43 UTC 2025","","1. Parent/child locations with items but without containers","",""
"","18805","4. Add a Person with disabled fields & check if those are shown up on Person Edit page after enabling all of the rest of the fields and editing Business Name / First Name / Last Name","","Sat May 24 21:29:58 UTC 2025","passed","Sat May 24 21:30:16 UTC 2025","","Edit Person","",""
"","583","9 Validation messages for blank values","","Sat May 24 21:15:53 UTC 2025","failed","Sat May 24 21:15:53 UTC 2025","","Import Notes","",""
"","641","I.T_1.2 Import Legacy Tasks for Case - Precheck Only","","Sat May 24 21:15:21 UTC 2025","failed","Sat May 24 21:15:22 UTC 2025","","Import Tasks","",""
"","12563","1.4. redirect to Case View page","Add Person","Sat May 24 21:42:58 UTC 2025","passed","Sat May 24 21:43:11 UTC 2025","","1. Org Admin","",""
"","605","3 Import Notes for Case - Precheck Only","","Sat May 24 21:15:50 UTC 2025","failed","Sat May 24 21:15:51 UTC 2025","","Import Notes","",""
"","756","1 Import Notes for Case","","Sat May 24 21:15:49 UTC 2025","failed","Sat May 24 21:15:49 UTC 2025","","Import Notes","",""
"","1","1. Import Person with all updated fields","","Sat May 24 21:16:12 UTC 2025","broken","Sat May 24 21:16:12 UTC 2025","","Import People Updates","",""
"","3","5 Five thousand notes for Case and verify notes count on search","","Sat May 24 21:15:51 UTC 2025","skipped","Sat May 24 21:15:51 UTC 2025","","Import Notes","",""
"","28635","3.1 verify Office Case Number Format with default validation message","Add Case","Sat May 24 21:17:24 UTC 2025","failed","Sat May 24 21:17:52 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","631","3 Import Locations - Precheck Only","","Sat May 24 21:15:30 UTC 2025","failed","Sat May 24 21:15:31 UTC 2025","","Import Locations","",""
"","36200","7. Remove all optional values & check history records","","Sat May 24 21:21:33 UTC 2025","passed","Sat May 24 21:22:09 UTC 2025","","Edit Case","",""
"","9078","1.3.1 --- with required Custom Form filled out, all required fields on Form","Add User","Sat May 24 21:50:21 UTC 2025","failed","Sat May 24 21:50:31 UTC 2025","","1.3 --- with Custom Forms","",""
"","0","7. Item Updates Import - Precheck Only","","Sat May 24 21:14:54 UTC 2025","skipped","Sat May 24 21:14:54 UTC 2025","","Import Item Updates","",""
"","30030","4. Edit and verify reduced number of values on Item View page ","","Sat May 24 21:26:54 UTC 2025","passed","Sat May 24 21:27:24 UTC 2025","","Edit Item","",""
"","1","2. Item with all fields - Disposed Status","","Sat May 24 21:15:02 UTC 2025","broken","Sat May 24 21:15:02 UTC 2025","","Import Items","",""
"","0","1.7 Power User can add case and view/enter/update Review Date/Notes when having AutoDispo permissions","Add Case","Sat May 24 21:15:34 UTC 2025","skipped","Sat May 24 21:15:34 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","20978","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Sat May 24 21:19:04 UTC 2025","passed","Sat May 24 21:19:25 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","12797","1.1.1 Add task with required fields only -- Unassigned-- keep template content-- search for task on the grid by Creator name-- verify values on grid","Add Task","Sat May 24 21:46:43 UTC 2025","failed","Sat May 24 21:46:56 UTC 2025","","1.1 Org Admin","",""
"","16083","1. Edit and verify all values on Person View page","","Sat May 24 21:28:38 UTC 2025","failed","Sat May 24 21:28:55 UTC 2025","","Edit Person","",""
"","37980","1.1. All fields enabled -- redirect to View Added Person","Add Person","Sat May 24 21:41:42 UTC 2025","passed","Sat May 24 21:42:20 UTC 2025","","1. Org Admin","",""
"","1","1 Import Legacy Chain of Custody - Checked In transaction","","Sat May 24 21:15:12 UTC 2025","broken","Sat May 24 21:15:12 UTC 2025","","Import Legacy Chain of Custody","",""
